turn_index,timestamp,sender,text,joy,warmth,sadness,anger,anxiety,surprise,neutral
223,2026-05-19T14:17:36,Миша,финиш,0.0789234933768392,0.003461182245426951,0.005972738356454935,0.0165435005665663,0.0011748053389083295,0.007760837991451305,0.886163442124353
224,2026-05-19T14:17:37,Миша,да,0.2987862910706934,0.00696909579545276,0.0029447406521971396,0.015093738265229448,0.0008046349263485229,0.017071475710451645,0.6583300235796271
225,2026-05-19T14:17:43,Эвелина,конечно поспи,0.04091912668047146,0.013234539602930386,0.008130346662288514,0.01600770873403301,0.004551003219621226,0.008474040675215004,0.9086832344254405
226,2026-05-19T14:17:50,Миша,"1 домашка по роботиксу, 0.5 по статам",0.029263595472332374,0.00314129924492864,0.00931488677862819,0.014604121579795671,0.002383769538777361,0.011407875768501248,0.9298844516170365
227,2026-05-19T14:26:36,Миша,у тебя как,0.1437414454251586,0.06345365087473546,0.003600995029319284,0.01889205391992594,0.002098606728231336,0.08022810478733523,0.6879851432352941
228,2026-05-19T14:28:14,Эвелина,а я тока проснулась блин,0.09749852699483808,0.002715898130052734,0.4084290505403314,0.18874117160801185,0.08223840083013821,0.04404456881127496,0.17633238308535287
229,2026-05-19T14:51:38,Миша,А я вот засыпаю,0.025438294006782023,0.004533757849338658,0.027179989615111182,0.02462313570893895,0.019969123128398488,0.03720885538961986,0.8610468443018109
230,2026-05-19T14:51:40,Миша,аы,0.020230933659322308,0.0028512148108138925,0.004174670652039763,0.022694140091240496,0.0015571456732938775,0.013420665525859653,0.9350712295874299
231,2026-05-19T14:51:44,Миша,какие планы,0.08972757223762866,0.002668860117772962,0.004802529950890629,0.05430474753022894,0.0017967746643051223,0.15196193421907606,0.6947375812800975
232,2026-05-19T14:52:45,Миша,"лан, я на часик",0.27933009800998426,0.0026796775491841657,0.014392015532740918,0.06412228149631605,0.002066921015208544,0.014761165334959647,0.6226478410616064
233,2026-05-19T14:53:26,Эвелина,пральна,0.5623216014707912,0.009279224363863256,0.006459543361204736,0.03582923585465064,0.001349040900911993,0.0075575955464323745,0.3772037585021455
234,2026-05-19T14:53:37,Эвелина,дальше диплом тыкать,0.04795723381581913,0.021646577120522693,0.008724896030556236,0.1444573939740829,0.0017811791252396758,0.01887703908468497,0.7565556808490944
235,2026-05-19T14:53:44,Эвелина,вчера чет забила,0.3562048693449172,0.0034472537955455448,0.11752495268448257,0.05802665888817571,0.005285975492644456,0.05578812283736891,0.40372216695686564
236,2026-05-19T14:53:58,Эвелина,мб еще задачку с литкода гляну для разнообразия,0.2172316351113285,0.006042661998325546,0.004354707811356705,0.019004251128222356,0.0017182266380440907,0.03958386769917497,0.7120646496135479
237,2026-05-19T14:54:54,Миша,окей,0.15520281620212764,0.013122937143263982,0.002839277112181797,0.012352216900884495,0.0009241423253888314,0.010730129022482085,0.8048284812936712
238,2026-05-19T14:55:00,Миша,ну ты знаешь,0.11657725142613548,0.014815554862573384,0.0025898442666906145,0.016981908083298736,0.0016349059982963428,0.2120510053179571,0.6353495300450482
239,2026-05-19T14:55:06,Миша,деньги стоят 40 тыщ,0.15009585271662293,0.016086498800753045,0.013587959034847483,0.10759919448132974,0.0018675254158883208,0.006529900966373499,0.704233068584185
240,2026-05-19T14:55:10,Миша,вся эта кровь мне,0.10061873420081834,0.023932941223587984,0.08369253127407064,0.06926763977261816,0.010391258066575414,0.017222031540527195,0.6948748639218022
241,2026-05-19T14:55:14,Миша,"пиши, если че",0.01878692107395308,0.014847732604453273,0.010269003951584827,0.05842731563925773,0.0018976783880014325,0.02257114221804724,0.8732002061247024
242,2026-05-19T14:55:18,Миша,3 мантры,0.04183220995257549,0.002196166976857679,0.00513818667356318,0.01564169153040699,0.0014785099631208782,0.010601610771148896,0.9231116241323268
243,2026-05-19T14:55:19,Эвелина,угу,0.03053376527055878,0.002457932209612991,0.005425654694779735,0.11515887371612207,0.002388201202782908,0.030299835468182164,0.8137357374379615
244,2026-05-19T21:10:34,Эвелина,😭😭😭😭😭😭😭😭😭,0.04205175197624138,0.023227203501163498,0.8639862974630249,0.017673852233960292,0.02000911363685229,0.005276784999111672,0.027774996189645705
245,2026-05-19T21:10:42,Эвелина,навсегда без сыра с плесенью,0.09926418322932748,0.013983099009227194,0.08387455323763277,0.15282831540984998,0.013198064549379022,0.006191847708094836,0.6306599368564888
246,2026-05-19T21:11:17,Миша,м(,0.011646883377041785,0.0038282431511474594,0.41171950575519206,0.05209647404839642,0.017911874084984073,0.039435614379119924,0.46336140520411834
247,2026-05-19T21:11:56,Эвелина,один раз блять,0.020357333022583076,0.0033435676299618643,0.031632815851322695,0.7905956903160819,0.009498470696821016,0.009362769862880082,0.13520935262034947
248,2026-05-19T21:12:08,Миша,что,0.036228497996164316,0.0020452338366160096,0.005452033329600021,0.034917540842152095,0.0021903979051846006,0.09517472949073696,0.823991566599546
249,2026-05-19T21:12:30,Эвелина,один раз можно пломбир,0.0484676386782896,0.007435797200102534,0.12021235862112992,0.14374010352634056,0.007487807890095579,0.007488426498714884,0.665167867585327
250,2026-05-19T21:12:35,Эвелина,и никогда,0.04617755619452317,0.0025637486041533448,0.015460017140610662,0.03231717841597259,0.001837030382169459,0.03048538457129777,0.871159084691273
251,2026-05-19T21:12:37,Эвелина,сыр,0.02285055426401801,0.0026377915335886845,0.014699365576338835,0.04684077421689428,0.0028605710460995917,0.01026346075586907,0.8998474826071915
252,2026-05-19T21:12:50,Миша,ну чатджибиди хуйню нести может,0.08251628216238222,0.004059969156654988,0.01917623268326062,0.6024650786571167,0.004461044368474343,0.01794535494275176,0.2693760380293593
253,2026-05-19T21:13:01,Эвелина,нет все,0.02922738051738478,0.004201650596293367,0.03705744592054695,0.37604960731248355,0.0030940747051167554,0.02577030490700246,0.5245995360411723
254,2026-05-19T21:13:09,Эвелина,мне ничего нельзя я умру в бессырьи,0.050366616450766497,0.005797984022753147,0.13701303978586074,0.6356936545363969,0.007356090932654765,0.018425814538939756,0.14534679973262793
255,2026-05-19T21:13:11,Миша,"хз не вижу, как человек может 3 месяца восстанавливаться",0.10711429353914546,0.0024258406697374585,0.0815853182570238,0.1955481774440455,0.004892717758119417,0.23632496106166123,0.3721086912702672
256,2026-05-19T21:13:16,Миша,после пломбира,0.01381511178896055,0.008107395803810655,0.0911613642249668,0.07004872261572236,0.00995599645502644,0.012587851475486137,0.7943235576360271
257,2026-05-19T21:13:23,Миша,типа раз в 3 месяца же,0.051572665921883885,0.003462513007373944,0.008040634122021256,0.013372569811726897,0.0013785732712866749,0.04255775652268508,0.8796152873430223
258,2026-05-19T21:13:35,Эвелина,не,0.01607890987358936,0.003725141406060428,0.031648166121960204,0.42952147959391673,0.003993247389469595,0.028889377063903415,0.4861436785511003
259,2026-05-19T21:13:50,Эвелина,типа лучше вообще не есть,0.08708376864373552,0.01813120907407629,0.027300535285976667,0.5117555434407524,0.0019250974183729213,0.028026370863536976,0.32577747527354917
260,2026-05-19T21:14:03,Эвелина,но через три месяца можно один раз поесть,0.18209291871691066,0.02098291251535558,0.016187868340645152,0.014330535200292377,0.0013733687672602597,0.017300370005487477,0.7477320264540485
261,2026-05-19T21:14:33,Миша,один раз в какой периоз?,0.012115262760813065,0.00362191156822671,0.00591835762557183,0.02235642107755358,0.004731234122330013,0.638142438462956,0.31311437438254885
262,2026-05-19T21:17:18,Эвелина,иногда,0.04238092888001171,0.0030727558734603387,0.007408319031683468,0.010826462028378243,0.0018895566015981408,0.03185949494307931,0.9025624826417888
263,2026-05-19T21:17:24,Эвелина,не это пиздец,0.020338623796622646,0.002298263371246299,0.02954822189727219,0.7999466394356151,0.0077700909290639286,0.012293629107742371,0.12780453146243748
264,2026-05-19T21:17:52,Миша,сука(,0.006438377633306597,0.003254836613965507,0.5488287046631536,0.3213367700032559,0.01764168704308036,0.015070537024904192,0.08742908701833367
265,2026-05-19T21:18:09,Миша,а какой повод вообще,0.055206460050739335,0.00400074541843632,0.004279930728702697,0.063227894463489,0.0026000917842411617,0.07780558747737593,0.7928792900770155
266,2026-05-19T21:18:15,Миша,поч решила потильтовать,0.023171781144280246,0.012058178536368784,0.01649487237512717,0.0239276103278003,0.0034889332575304766,0.009043087474524984,0.9118155368843681
267,2026-05-19T21:18:30,Миша,конкретно что-то или оверол,0.08092266823321718,0.00442356961576463,0.0067441186782454445,0.023960928831849578,0.0013236344933968004,0.11927104233974646,0.76335403780778
268,2026-05-19T21:18:41,Эвелина,хз во вкусвилле нашла пломбир с горгонзолой,0.3519937586473334,0.0035312349688645253,0.029489175587968187,0.04115789254243587,0.002357796474567989,0.08477902840020243,0.4866911133786277
269,2026-05-19T21:18:46,Эвелина,захотелось,0.14488689958420706,0.48841620725952656,0.008115558294357582,0.009575958390995922,0.004345726019974323,0.03612632640150549,0.30853332404943296
270,2026-05-19T21:18:50,Эвелина,а мне нельзя,0.022362037359600344,0.006862287320965402,0.0552044347296779,0.4301706412647109,0.008706326193262486,0.04661449102657405,0.4300797821052089
271,2026-05-19T21:19:25,Миша,мда,0.031389108977678715,0.0014016480770467279,0.008815383729158972,0.04003352730226569,0.002126066938431714,0.018830131620047385,0.8974041333553708
272,2026-05-19T21:19:37,Миша,😞,0.03233666016649597,0.0029654130355781408,0.005545468386313712,0.015098483402805686,0.002035324841105978,0.01946365508623994,0.9225549950814605
273,2026-05-19T21:20:51,Эвелина,на шашлыки не зовите крч,0.018323442837736792,0.018658628827760978,0.01320614087704599,0.27699405356481005,0.006985675828339068,0.011035574931506531,0.6547964831328007
274,2026-05-19T21:20:58,Эвелина,острое мне тоже нельзя больше,0.03635575662973602,0.004455501184999282,0.0657724935398133,0.46356076429443455,0.03743690129871018,0.05882126934823911,0.3335973137040676
275,2026-05-19T21:24:39,Миша,да хуйня это,0.24908978676347748,0.007666565928360441,0.026838526468197958,0.6025152703582822,0.005348982329434488,0.010315136904016033,0.0982257312482313
276,2026-05-19T21:24:48,Миша,"все зарастет, это бред",0.1394956787394012,0.003634335966949322,0.029292127183660352,0.5968662427221255,0.02244752066242394,0.016687524875932808,0.19157656984950694
277,2026-05-19T21:29:44,Эвелина,зарастет офк,0.013215684629260633,0.004285923038646987,0.006714464353829413,0.039501487931900295,0.006442592995047808,0.008990792982689674,0.9208490540686252
278,2026-05-19T21:29:51,Эвелина,но говорят не есть или не пить чето,0.022605473817666817,0.002462835967123047,0.028498352490438625,0.30135576351482435,0.0032593905353879996,0.048823346116571735,0.5929948375579873
279,2026-05-19T21:29:56,Эвелина,чтобы заново не ебнуло,0.018286214342793074,0.0026793108707191303,0.05369355833699538,0.24803689424029424,0.00807346626059447,0.027373488522312125,0.6418570674262916
280,2026-05-19T21:43:31,Миша,пф и ты поведешься,0.05286737466442757,0.012073840435502541,0.0022165751260389667,0.038437881921753334,0.0026033957603619276,0.05848222983586022,0.8333187022560554
281,2026-05-19T21:43:39,Миша,они так говорят,0.04939258829283758,0.0022892725301563595,0.004130237287425948,0.029317700887753945,0.0015696598954507797,0.014406859558370604,0.8988936815480048
282,2026-05-19T21:43:46,Миша,чтобы из игроков леймиков делать,0.034327047950023004,0.00926111079807591,0.004958141658915055,0.02940196806727715,0.0013045480811920466,0.00821241788294939,0.9125347655615675
283,2026-05-19T21:43:49,Эвелина,чтобы им больше досталось,0.04381583628199028,0.0424968058508839,0.012039309761320798,0.0256582691948851,0.0014505405934443919,0.009593778586630136,0.8649454597308455
284,2026-05-19T21:43:58,Эвелина,вхазпхрх,0.026673707923305635,0.0020442235661567013,0.015770139568561003,0.05924723484498453,0.003579240212198007,0.0166526752482579,0.8760327786365363
285,2026-05-19T21:44:22,Эвелина,очень хорошо описывает то что этот мир делает со мной,0.8699983358069233,0.04651616616353717,0.008435200933651575,0.0034508145280438916,0.0014025863171375288,0.012522261638609377,0.05767463461209714
286,2026-05-19T21:44:27,Эвелина,да,0.29878638996126333,0.006969097271262861,0.0029447395205878914,0.015093736963269096,0.0008046350008220113,0.01707147372912543,0.6583299275536693
287,2026-05-19T21:44:31,Эвелина,это про меня,0.06882010026057124,0.010875427017605884,0.017482472068349148,0.02834625207864473,0.004350482362714604,0.11000195778525972,0.7601233084268547
288,2026-05-19T21:44:46,Миша,лошара,0.051267082051087896,0.0031264741135920556,0.00512409298112339,0.045098814908329926,0.0023146663310514843,0.011898567761467797,0.8811703018533473
289,2026-05-19T21:44:54,Миша,я свою синюю лампочку в жопе спрятал,0.020314620941431983,0.014472115955174662,0.051935467774001806,0.05198773977468082,0.03172305933466194,0.05441707575795104,0.7751499204620977
290,2026-05-19T21:45:43,Эвелина,однажды найду,0.09277249842616375,0.0127025720995075,0.010732326200607871,0.007085948495707961,0.0021311484351932745,0.0733816507663363,0.8011938555764834
291,2026-05-19T21:46:04,Миша,нет.,0.021590095424089514,0.004428899516330878,0.028576543207432137,0.35039758162033485,0.002885988413485276,0.026711807850000643,0.5654090839683267
292,2026-05-19T21:46:25,Миша,кароче долой уныние,0.020277859419537234,0.002504959100608083,0.4527629752522078,0.23602391661446473,0.039057301620254,0.012600165073340351,0.23677282291958768
293,2026-05-19T21:46:34,Миша,блять,0.027549171598493342,0.0031011062951386893,0.027200117391954555,0.7525175213512808,0.006423308741540056,0.014808924356491353,0.16839985026510132
294,2026-05-19T21:46:36,Эвелина,да нет никакого уныния,0.09509340522559856,0.006316657403699952,0.1130615922557522,0.45721893504752475,0.005899510758801137,0.016078423233567053,0.30633147607505645
295,2026-05-19T21:46:38,Эвелина,все збс,0.019571669552435212,0.0034894223733615793,0.03685499963922983,0.708399171217853,0.011139591418224324,0.01068435877180502,0.20986078702709118
296,2026-05-19T21:46:41,Миша,ты должна шокировать свой организм,0.02789338671280064,0.0025704586394604783,0.010167002260535237,0.02748721607468224,0.025150724694895845,0.8271574822224439,0.07957372939518145
297,2026-05-19T21:46:51,Миша,к лету пойдем черный черепок пить,0.018434581108584026,0.003947301579164237,0.0235089467468918,0.10466988262480709,0.005788224686953429,0.009972271302095886,0.8336787919515036
298,2026-05-19T21:46:54,Миша,панкреатит охуеет,0.3338251439855015,0.0027016946012571592,0.09984759805923524,0.24213205144597913,0.03027613947653662,0.019646275077740014,0.27157109735375035
299,2026-05-19T21:46:58,Миша,и убежит,0.012804850382391852,0.02811972522727893,0.040345099334943645,0.10518149355177253,0.030412496070716274,0.00937257282995879,0.7737637626029379
300,2026-05-19T21:46:59,Миша,.,0.022256534683617824,0.004304469713527515,0.003936478576709443,0.015204450927001584,0.0019505458866317068,0.010869662331626931,0.9414778578808849
301,2026-05-19T21:47:05,Эвелина,вхаххахахахпхп,0.7317265299183423,0.008194174192602295,0.012594256485883696,0.009761624145482851,0.0030274623096594633,0.014931769325009454,0.21976418362302
302,2026-05-19T21:48:26,Миша,ты кста оч нишевая с ним,0.03377339656976675,0.012612305663353324,0.062373331799301726,0.31282672992395694,0.006343391368818705,0.014809390609292317,0.5572614540655103
303,2026-05-19T21:49:31,Эвелина,вот это меня ждет,0.2754735009973205,0.004117346259903169,0.08323905205662387,0.02951789472346289,0.04191180035027019,0.0579518483984487,0.5077885572139708
304,2026-05-19T21:49:31,Эвелина,"Завтрак: манка со сливочным маслом

Перекус: тост с маслом и сыром

Обед: морковь и лук, пекинскую капусту, нарезать и выложить на дно кастрюли, залить половиной стакана воды, выложить шарики из фарша индейки, потушить под крышкой на маленьком огне пол часа. Затем добавить сметаны пол стакана, укроп, перемешать и снять с огня. На гарнир рис. 

Ужин: омлет, черри и огурцы с оливковым маслом",0.03904630257723883,0.010654641103190072,0.007517967133656798,0.016585495331147133,0.002331690531366003,0.008480910341997635,0.9153829929814035
305,2026-05-19T21:50:34,Эвелина,"Хорошей погоды хватило на 3 дня, дождь весь день, даже не погулять 🙄 

Завтрак: кисель изотова, тост с адыгейским сыром

Перекус: печенье из моркови с курагой, мягкий творог. Печенье в этот раз сделала из жмыха на кисель изотова, очень удачно, еще вкуснее стали, более влажные

Обед: винегрет, печенье мария

Ужин: суп-пюре из чечевицы: 1/4 стакана чечевицы замочить в воде на ночь. Сложить в кастрюлю набухшую чечевицу, 1/2 лука, 1/2 моркови, 1 картофель и залить водой (чтобы покрывало все содержимое, но не сильно много). Варить до готовности, я использую режим ""суп"" в мультиварке - 1 час готовит. Затем блендировать до однородности, добавить соль, прованские травы, куркуму. Сверху оливковое масло и семечки немного

Да, бобовые сложный продукт,но если их замочить и хорошо разварить, то все хорошо у меня. Только фасоль осталась в стоп листе, там сколько не вари, все равно чувствуется,что чуть не то что-то потом.",0.48943408891431384,0.026761273260360995,0.034268341123030524,0.02628339080961214,0.0028104305541110514,0.0090738844624118,0.41136859087615985
306,2026-05-19T21:50:54,Эвелина,блять ряльна кисель,0.18135559600474527,0.004288889619321088,0.03463997305263361,0.42268064431191155,0.007164938107379445,0.013098195645136595,0.3367717632588725
307,2026-05-19T21:50:54,Эвелина,"Очень хорошо сегодня выспались! Я с 4 мая в отпуске🤩 я уже почти забыла,что значит это слово. Как раз есть несколько рецептов на пробу, до которых руки не доходят сейчас

Завтрак: кисель изотова, тост с маслом и легким сыром

Перекус: полента на молоке со сливочным маслом

Обед: винегрет (картошка, морковка, свекла, квашеная капуста, оливковое масло). Печенье мария

Ужин: запеканка",0.4340138820820269,0.030612161411212008,0.1855447586057697,0.024255583219305182,0.005992526275218325,0.058924329705189814,0.26065675870127797
308,2026-05-19T21:51:18,Миша,ебать,0.02082530741018695,0.007019308100814233,0.026461980505756613,0.7274021966698798,0.004798340236540234,0.009939695957640932,0.20355317111918136
309,2026-05-19T21:51:29,Миша,она там по вайбу к месячному запою здоровье копит или что,0.14741650610587625,0.01859042500719444,0.014250558795096777,0.01873057706587063,0.002470941989141958,0.06462073752766613,0.7339202535091539
310,2026-05-19T21:51:36,Миша,или к 1 сыру с плесенью,0.014326570843741844,0.004327478566491978,0.027409857111942167,0.11815447101922968,0.014810020592467173,0.019410829716548297,0.8015607721495789
311,2026-05-19T21:52:20,Эвелина,это просто чтобы рецидива не было,0.02312689941658294,0.0037007685476710362,0.050661742404188026,0.20368103017796346,0.006671520679438644,0.02179816481393158,0.6903598739602242
312,2026-05-19T22:00:25,Эвелина,воть,0.022429905110304776,0.005472601909673762,0.005281028375323421,0.06878317126223552,0.0018075509836514962,0.01984468193136787,0.8763810604274432
313,2026-05-19T22:04:54,Миша,😩,0.03233666016649597,0.0029654130355781408,0.005545468386313712,0.015098483402805686,0.002035324841105978,0.01946365508623994,0.9225549950814605
314,2026-05-19T22:12:10,Эвелина,из-за этого же от яиц все это время плохо было,0.02696539071173798,0.006288341094621274,0.7628573070795512,0.10881487207101169,0.02155152661785693,0.0150848867492734,0.05843767567594757
315,2026-05-19T22:12:37,Эвелина,кто бы мне раньше это сказал,0.048871236915470635,0.004255518087401248,0.004685682174963248,0.032220342582514,0.002306866547375593,0.08299114465585272,0.8246692090364225
316,2026-05-19T22:12:51,Миша,эхх,0.023611370086933953,0.002149623768563803,0.005409832810066001,0.026414661268545813,0.0020843851011772933,0.017856099052888902,0.9224740279118243
317,2026-05-19T22:12:58,Миша,вотоно как,0.04123248507250344,0.004091001769595277,0.005763364088338772,0.02433096440819889,0.001517372567220917,0.02874565872765903,0.8943191533664837
318,2026-05-19T22:49:05,Миша,че делаешь,0.1273916811758351,0.0064790578392794505,0.005812349391124979,0.10932034754724185,0.0015831914949174322,0.1404953266178389,0.6089180459337624
319,2026-05-19T22:59:28,Миша,чет в голос,0.1678011455395288,0.002942788956395887,0.02264335798028509,0.1511475930025369,0.0021694347437062867,0.03857793284288242,0.6147177469346645
320,2026-05-19T23:43:52,Эвелина,вхвххахпхп,0.0344160529815621,0.0030347908316688513,0.010347878016908282,0.022563680960380802,0.0029365075020995695,0.010912746764941552,0.9157883429424388
321,2026-05-19T23:44:10,Эвелина,фильм смотрели,0.07459877470373572,0.00488920699404927,0.0065190653401487435,0.011285658864641276,0.0019238096901516605,0.02347963994776206,0.8773038444595113
322,2026-05-19T23:45:06,Эвелина,я груши приготовила печеные,0.07389610394758289,0.006128498670136712,0.15502855864506837,0.16517263505349516,0.015041297774617556,0.015946050822060718,0.5687868550870386
323,2026-05-19T23:45:30,Эвелина,мб ленивые вареники сделать на утро,0.06755683056001048,0.015820489792282642,0.22030424253697128,0.26858790846675934,0.008210053410890181,0.007569571175934987,0.4119509040571511
324,2026-05-19T23:45:55,Эвелина,"с другой стороны рил начну правильно питаться, это хорошо",0.8849094203416401,0.016750955869177516,0.0020053845763427125,0.006642701336408757,0.0005329739711083928,0.004709420482472884,0.08444914342284943
325,2026-05-19T23:46:04,Эвелина,"только за сыр с плесенью обидно, я его очень люблю",0.1822970707068621,0.7476923217220315,0.03805904264077429,0.010010044363403928,0.012074061347518981,0.0029283401176014687,0.0069391191018078535
326,2026-05-19T23:46:13,Эвелина,но может и можно будет кушать,0.2878459690086912,0.012904204149156379,0.005412881030303694,0.016245516947165955,0.0011079422665909305,0.029416998141038285,0.6470664884570536
327,2026-05-19T23:46:19,Эвелина,мне вроде не плохо от него,0.022831471254594924,0.00783464754685974,0.31463868777079396,0.4491122750578072,0.013758880647900568,0.028480937035360032,0.16334310068668367
328,2026-05-19T23:46:25,Эвелина,ну просто от сыра мне не плохо,0.04081898002973992,0.011008768440358639,0.30690463482439967,0.4812338326470288,0.007816358785696012,0.01682120235676347,0.13539622291601344
329,2026-05-19T23:46:35,Миша,да хуйня это все,0.2591074853477568,0.008905702023853108,0.03230764647999273,0.5858845747330789,0.005310269328934234,0.009458682379581406,0.09902563970680288
330,2026-05-19T23:46:39,Миша,в плане,0.08702259707872646,0.007293477909333837,0.002268355983398984,0.008193520667987378,0.001190393300084472,0.010009806651790153,0.8840218484086787
331,2026-05-19T23:46:45,Эвелина,нене не хуйн,0.024829139137979024,0.004764078120294283,0.024735196589675837,0.76765979325811,0.004057280025764739,0.010144185866401567,0.16381032700177453
332,2026-05-19T23:46:49,Миша,злоупотреблять не надо да,0.02557558791849478,0.011260170872575637,0.022337952738254944,0.660348160314439,0.0031295561554594738,0.010490739871438452,0.2668578321293377
333,2026-05-19T23:46:49,Эвелина,я так не хочу больше,0.025663772731140105,0.006859207909012116,0.026231087866362295,0.7153620224266453,0.0041226387848363275,0.020385612080842757,0.20137565820116096
334,2026-05-19T23:46:56,Миша,но почучут можно будет все,0.23497313272031006,0.006509790668437362,0.005480909257779814,0.010914592665940435,0.002430712685202748,0.05339531219240674,0.6862955498099228
335,2026-05-19T23:46:56,Эвелина,я злоупотребляла?,0.008561156078028848,0.005099521224125587,0.015746557037405667,0.07427620164787735,0.007524334025558152,0.6071990083265908,0.2815932216604137
336,2026-05-19T23:47:18,Миша,тогда не было речи о злоупотреблении,0.015828453655173443,0.002765656804967503,0.039960853176655396,0.43593271165768965,0.006229518528789409,0.06402597547618055,0.4352568307005439
337,2026-05-19T23:47:24,Миша,"сейчас, когда есть противопоказания",0.038027514315137415,0.010826964508619379,0.01386913327075431,0.056351968600510095,0.0039083275249807035,0.020293904189919013,0.856722187590079
338,2026-05-19T23:47:25,Миша,есть,0.07009865146817644,0.005576441881719894,0.0025677284898715305,0.0103187283447638,0.001040131770066457,0.018202042327955352,0.8921962757174465
339,2026-05-19T23:47:53,Эвелина,ну получается моё обычное потребление это злоупотребление,0.15827838976638278,0.008190537228467661,0.02332378273166625,0.5089041563669902,0.004666940374290803,0.025578721143300346,0.27105747238890204
340,2026-05-19T23:48:16,Эвелина,а значит надо будет так или иначе менять питание,0.055342681888051526,0.009890551986932452,0.0053567086481204375,0.029584082007493667,0.0016130391711592995,0.0540169164828769,0.8441960198153656
341,2026-05-19T23:48:34,Миша,видимо(,0.012528050210659695,0.0046358790073106155,0.5404427061542838,0.03760023378097431,0.02699206590100941,0.06458302630508292,0.31321803864067943
342,2026-05-19T23:48:37,Эвелина,"на ближайшие три месяца прям диета, а потом просто без шашлыков итд",0.2097951359330175,0.008230480690851789,0.014335990588472262,0.10106994944463635,0.003006805760339346,0.00976069544877743,0.6538009421339054
343,2026-05-19T23:51:00,Миша,😞,0.03233667042214295,0.002965414683075652,0.005545471467215177,0.015098489766219934,0.0020353262145032303,0.019463669706342605,0.9225549577405004
344,2026-05-19T23:51:25,Миша,да пох,0.4080878419635397,0.008917989320053166,0.009845174497418048,0.04006291628817969,0.0015627518897626158,0.010055384907952072,0.5214679411330946
345,2026-05-19T23:51:32,Миша,аваем творжок,0.12142243256132348,0.0031908744985799306,0.0019656654672466564,0.01597455833385388,0.0011923111330597277,0.024002648091136176,0.8322515099148001
